URL,type,description
https://napieknewlosy.pl/products/under-your-skin-organiczna-odzywka-detox-250ml,PEH,"Aqua, Cetearyl Alcohol, Behenamidopropyl Dimethylamine, Glycerin, Citrus Grandis Peel Oil, Argania Spinosa Kernel Oil, Butyrospermum Parkii Butter, Crambe Abyssinica Seed Oil Phytosterol Esters, Lactic Acid, Sodium Anisate, Sodium Levulinate, Hydrolyzed Quinoa, Citrus Sinensis Peel Oil Expressed, Hydrolyzed Rice Protein, Citrus Junos Fruit Extract, Sodium Benzoate, Silybum Marianum Callus Extract, Benzyl Alcohol, Maltodextrin, Potassium Sorbate, Parfum, Limonene"
https://napieknewlosy.pl/products/anwen-mini-emolientowy-irys-odzywka-do-wlosow-o-sredniej-porowatosci-15ml,E,"Aqua, Macadamia Ternifolia Seed Oil , Cetearyl Alcohol, Behentrimonium Chloride, Brassica Oleracea Italica Seed Oil , Moringa Oleifera Seed Oil , Prunus Domestica Seed Oil , Camellia Japonica Seed Oil , Starch Hydroxypropyltrimonium Chloride, Cetrimonium Chloride, Phenoxyethanol, Benzoic Acid, Dehydroacetic Acid, Parfum"
https://napieknewlosy.pl/products/barwa-gleboko-regenerujaca-odzywka-180ml,PEH,"Aqua, Cetearyl Alcohol, Behentrimonium Chloride, Persea Gratissima Oil, Oryza Sativa Seed Protein, Panthenol, Trehalose, Butyrospermum Parkii Butter, Vegetable Oil, Cetrimonium Chloride, Glycerin, Oryza Sativa Extract, Phytic Acid, Gluconolactone, Calcium Gluconate, Citric Acid, Parfum, Alpha-Isomethyl Ionone, Limonene, Linalool"
https://napieknewlosy.pl/products/apis-optima-nawilzajaca-odzywka-do-wlosow-z-mineralami-z-morza-martwego-i-olejkiem-arganowym-200-ml,P,"Aqua, Cetearyl Alcohol, Stearalkonium Chloride, Behen-Trimonium Chloride, PEG-40 Hydrogenated Castor Oil, Linseed Extract, Collagen, Hydrolyzed Elastin, Argania Spinosa Oil/Argania Spinosa Kernel Oil, Butyrospermum Parkii Butter, Phenoxyethanol, Caprylyl Glycol, Sal Maris, Hydrolyzed Silk, Parfum"
https://napieknewlosy.pl/products/sessio-vege-odzywka-z-ekstraktem-z-mango-300g,EH,"Aqua, Cetearyl Alcohol, Coco-Caprylate/Caprate, Shea Butter Ethyl Esters, Palmitamidopropyltrimonium Chloride, Cetyl Esthers, Mangifera Indica Fruit Extract, Carum Petroselinum Extract, Glycerin, Phenoxyethanol, Caprylyl Glycol, Parfum, Citric Acid, Potassium Sorbate, Sodium Benzoate"
https://napieknewlosy.pl/products/radical-proteinowa-maska-nadajaca-objetosc-100ml,PEH,"Aqua , Cetearyl Alcohol, Vitis Vinifera Seed Oil, Behentrimonium Chloride, Glycerin, Hydrolyzed Silk, Hydrolyzed Keratin, Soluble Collagen, Cannabis Sativa Leaf/Stem Water, Tilia Cordata Flower Extract, Equisetum Arvense Leaf Extract, Inulin, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Caprylyl Glycol, Isopropyl Alcohol, Propylene Glycol, Hydroxypropyl Starch Phosphate, Tocopheryl Acetate, Potassium Hydroxide, Citric Acid, Phenoxyethanol, Sodium Benzoate, Potassium Sorbate, Ethylhexylglycerin, Parfum , Hexyl Cinnamal, Benzyl Salicylate"
https://napieknewlosy.pl/products/anwen-nawilzajacy-bez-mala-odzywka-do-wlosow-o-roznej-porowatosci-100ml-aluminium,H,"Aqua, Cetearyl Alcohol, Behentrimonium Chloride, Starch Hydroxypropyltrimonium Chloride, Solanum Tuberosum Starch , Allium Cepa Extract , Saccharide Isomerate, Hydroxypropyltrimonium Hyaluronate, Aloe Barbadensis Leaf Juice Powder , Cetrimonium Chloride, Glycerin, Urea , Polysorbate 80, Hydroxypropyl Guar, Citric Acid, Sodium Citrate, Phenoxyethanol, Benzoic Acid, Dehydroacetic Acid, Caprylyl Glycol, Parfum, Amyl Cinnamal, Cinnamyl Alcohol, Hydroxycitronellal"
https://napieknewlosy.pl/products/resibo-shine-club-odzywka-wygladzajaca-mini-100ml,E,"Aqua, Cetearyl Alcohol, Caprylic/Capric Triglyceride, Brassicamidopropyl Dimethylamine, Triperalgonin, Glycerin, Butyrospermum Parkii Butter, Mangifera Indica Seed Butter, Prunus Amygdalus Dulcis Oil, Persea Gratissima Oil, Helianthus Annuus Seed Oil, Citrus Aurantium Amara Flower Extract, Lycium Barbarum Fruit Extract, Porphyra Umbilicalis Extract, Phyllanthus Emblica Fruit Extract, Tocopherol, Glucose, Caesalpinia Spinosa Gum, Sorbic Acid, Ascorbic Acid, Cetrimonium Chloride, Lactic Acid, Cetearyl Glucoside, Sodium Benzoate, Hydroxyethylcellulose, Sodium Phytate, Citric Acid, Disodium Phosphate, Sodium Phosphate, Potassium Sorbate, Parfum, Citronellol, Geraniol, Hexyl Cinnamal, Limonene, Linalool"
https://napieknewlosy.pl/products/anwen-emolientowy-irys-mala-odzywka-do-wlosow-o-sredniej-porowatosci-100ml-aluminium,E,"Aqua, Macadamia Ternifolia Seed Oil , Cetearyl Alcohol, Behentrimonium Chloride, Brassica Oleracea Italica Seed Oil , Moringa Oleifera Seed Oil , Prunus Domestica Seed Oil , Camellia Japonica Seed Oil , Starch Hydroxypropyltrimonium Chloride, Cetrimonium Chloride, Phenoxyethanol, Benzoic Acid, Dehydroacetic Acid, Parfum"
https://napieknewlosy.pl/products/olaplex-no-5-bond-maintenance-conditioner-250ml,E,"Water , Cetearyl Alcohol, PPG-3 Benzyl Ether Myristate, Caprylic /Capric Triglyceride, Cetyl Alcohol, Octyldodecyl Ricinoleate, Quaternium-91, Cetrimonium Chloride, Divinyldimethicone/dimethicone Copolymer, Behentrimonium Chloride, Glycerin, Cetyl Esters, Isododecane, Bis-Aminopropyl Diglycol Dimaleate, Fragrance , Panthenol, Phospholipids, Dimethicone PEG-7 Isostearate, Pseudozyma Epicola/Argania Spinosa Kernel Oil Ferment Filtrate, Pseudozyma Epicola/Camellia Sinensis Seed Oil Ferment Extract Filtrate, Tocopheryl Linoleate/Oleate , Quaternium-95, Propanediol, Punica Granatum Extract , Morinda Citrifolia Fruit Extract, PEG- 8, Euterpe Oleracea Fruit Extract, Camellia Sinensis Seed Oil, Crambe Abyssinica Seed Oil, Hydroxypropyl Cyclodextrin, Persea Gratissima Oil, Vitis vinifera Seed Oil, Disodium EDTA, Polysilicone-15, C11-15 Pareth-7, Hydroxypropyl Guar, Glycine Soja Oil, PEG-45m, PEG-7, Amodimethicone, Amodimethicone, C12-13 Pareth-23, C12-13 Pareth-3, Laureth-9, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, PEG-4, Phenoxyethanol , Hexyl Cinnamal, Limonene, Trideceth-12, Sodium Polyaspartate, Citral, Potassium Sorbate, Iodopropynyl Butylcarbamate, Silica, Acetic Acid, Etidronic Acid, Sodium Acetate, Chlorphenesin, Propylene Glycol, PEG-4 Dilaurate, PEG-4 Laurate, BHT, Sodium Dehydroacetate, PEG-8/SMDI Copolymer, Palmitoyl Myristyl Serinate, Sodium Polyacrylate, Ahnfeltiopsis Concinna Extract, Sodium Benzoate, Citric Acid, Tocopherol, Hydrolyzed Hyaluronic Acid, Biotin , Helianthus Annuus Seed Extract, Helianthus Annuus Seed Oil"
https://napieknewlosy.pl/products/anwen-emolientowa-akacja-mala-odzywka-do-wlosow-o-niskiej-porowatosci-100ml-aluminium,E,"Aqua, Orbignya Oleifera Seed Oil, Cetearyl Alcohol, Behentrimonium Chloride, Astrocaryum Murumuru Seed Butter, Caprylic/Capric Triglyceride, Starch Hydroxypropyltrimonium Chloride, Kaolin, Fucus Vesiculosus Extract, Cetrimonium Chloride, Phenoxyethanol, Benzoic Acid, Dehydroacetic Acid, BHT, Parfum"
https://napieknewlosy.pl/products/garnier-fructis-hair-food-banana-maska-do-wlosow-400ml,PEH,"Aqua / Water, Cetearyl Alcohol, Stearamidopropyl Dimethylamine, Isopropyl Myristate, Cetyl Esters, Helianthus Annuus Seed Oil / Sunflower Seed Oil, Musa Paradisiaca Fruit Juice / Banana Fruit Juice, Glycine Soja Oil / Soybean Oil, Butyrospermum Parkii Butter / Shea Butter, Glycerin, Glyceryl Linoleate, Glyceryl Linolenate, Glyceryl Oleate, Ascorbyl Glucoside, Caprylyl Glycol, Citric Acid, Lactic Acid, Tartaric Acid, Tocopherol, Potassium Sorbate, Sodium Benzoate, Salicylic Acid, Caramel, Linalool, Eugenol, Coumarin, Benzyl Alcohol, Parfum / Fragrance"
https://napieknewlosy.pl/products/health-labs-odzywka-kondycjonujaca-do-lodygi-wlosa-balance-on-200-ml,PEH,"Aqua, Cetearyl Alcohol, Behentrimonium Chloride, Glycerin, Trehalose, Bis-(Isostearoyl/Oleoyl Isopropyl) Dimonium Methosulfate, Pseudozyma Epicola/Argania Spinosa Kernel Oil/Camellia Japonica Seed Oil/Camellia Sinensis Seed Oil/Sunflower Seed Oil/Sweet Almond Oil Ferment Extract Filtrate, Tripelargonin, Macadamia Seed Oil Polyglyceryl-4 Esters, Lactobacillus/Arundinaria Gigantea Leaf Ferment Filtrate, Leuconostoc/Radish Root Ferment Filtrate, Ricinus Communis Seed Oil, Shea Butter Ethyl Esters, Linum Usitatissimum Seed Oil, Creatine, Hydrolyzed Corn Protein, Hydrolyzed Wheat Protein, Hydrolyzed Soy Protein, Phyllanthus Emblica Fruit Extract, Maltodextrin, Ceramide NG, Olea Europaea Fruit Oil, Polyglyceryl-3 PCA, C13-15 Alkane, Quaternium-80, Propylene Glycol, Tetrasodium Glutamate Diacetate, Phenoxyethanol, Parfum, Isopropyl Alcohol"
https://napieknewlosy.pl/products/bioelixire-odzywka-do-wlosow-zniszczonych-z-agrestem-indyjskim-300ml,PEH,"Aqua, Cetearyl Alcohol, Vitis Vinifera Seed Oil, Butyrospermum Parkii Butter, Caprylic/Capric Triglyceryde, Glycerin, Behenamidopropyl Dimethylamine, Parfum, Stearamidopropyl Dimethylamine, Saberry , Arnica Montana Flower Extract, Calendula Officinalis Flower Extract, Rosmarinus Officinalis Leaf Extract, Nasturtium Officinale Extract, Chamomilla Recutita Flower Extract, Lamium Album Extract, Salvia Officinalis Leaf Extract, Pinus Sylvestris Bud Extract, Arctium Majus Root Extract, Citrus Limon Peel Extract, Hedera Helix Extract, Tropaeolum Majus Flower Extract, Glycine, Alanine, Serine, Valine, Proline, Threonine, Isoleucine, Histidine, Phenylalanine, Arginine, Maltodextrin, Tocopheryl Acetate, Sodium PCA, Sodium Lactate, Aspartic Acid, PCA, Triethyl Citrate, Caprylyl Glycol, Sodium Phytate, Benzoic Acid, Sodium Benzoate, Potassium Sorbate"
